撟????????????迂,?孵?,??,鈭辣?潛?,"鈭斗銝剖?
?亦?","CCTV
????曉","CMS
?澆?鞈?","鈭斗銝剖?
?撌亙?畾?,鈭???",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2,19,15,45,??1????,347.1,15:45,,,,,,,,15:56,11,A3,0,0,,,,,,1,,,"??3蝝?2/19,15:45????347.1k(蝯)2撠恥頠蕭??15:56鈭??,?∩犖?,?∪???靘?5??,,,,,,,2.0,撠恥頠?撠恥頠?,,,,,,,,,,3
2023,6,6,17,7,??1????,347.2,17:07,,,,,,,,17:12,5,A3,0.0,0.0,,1.0,,,,,,,??3蝝?6/06",17:07????347.2k(蝯)2撠恥頠蕭??17:12鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2,撠恥頠?撠恥頠?,,,,,,,,,,3,,,
2023,1,19,1,21,??1????,347.3,01:21,,,,,,,,01:32,11,A3,0,0,,1,,,,,,,"??3蝝?1/19,01:21????347.3k(蝯)撠恥頠?撠疏頠蕭??靽格迤),01:32鈭??,?∩犖?,?∪???靘?5??,,,,,,,2.0,撠疏頠?撠恥頠?,,,,,,,,,,3
2023,9,16,14,6,??1????,347.5,14:06,,,,,,,,14:31,25,A3,0.0,0.0,,1.0,,,,,,,??3蝝?9/16",14:06????347.5k(蝯)2撠恥頠蕭??14:31鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2,撠恥頠?撠恥頠?,,,,,,,,,,3,,,
2023,7,12,12,56,??1????,347.6,12:56,,,,,,,,13:12,16,A3,0,0,,1,,,,,,,"??3蝝?7/12,12:56????347.6k(蝯)3撠恥頠蕭??靽格迤),13:12鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,3.0,撠恥頠?撠恥頠?撠恥頠?,,,,,,,,,3
2023,3,8,10,38,??1????,347.7,10:38,,,,,,,,11:30,52,A2,0.0,1.0,,1.0,,,,,,,??3蝝?3/08",10:38????347.7k(靽格迤)(蝯靽格迤)4撠恥頠?撠疏頠蕭??11:30鈭??,1鈭箏????蝝?k,靘?5??,,,,,,,5,撠恥頠?撠恥頠?撠恥頠?撠恥頠?撠疏頠?,,,,,,,3,,,,,,,
2023,1,14,10,24,??1????,347.7,10:24,,,,,,,,10:58,34,A3,0,0,,1,,,,,,,"??3蝝?1/14,10:24????347.7k(蝯)4撠恥頠蕭??靽格迤),10:58鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,3.0,撠恥頠?撠恥頠?撠恥頠?,,,,,,,,,3
2023,1,24,13,36,??1????,347.7,13:36,,,,,,,,13:59,23,A3,0.0,0.0,,1.0,,,,,,,??3蝝?1/24",13:36????347.7k(蝯)2撠恥頠蕭??13:59鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2,撠恥頠?撠恥頠?,,,,,,,,,,3,,,
2023,10,7,10,49,??1????,347.7,10:49,,,,,,,,11:03,14,A3,0,0,,1,,,,,,,"??3蝝?0/07,10:49????347.7K(蝯)3撠恥頠?靽格迤)餈賣?,11:03鈭???∩犖??蝝?k,靘?5??,,,,,,,3.0,撠恥頠?撠恥頠?撠恥頠?,,,,,,,,,3
2023,8,22,11,31,??1????,347.9,11:31,,,,,,,,11:44,13,A3,0.0,0.0,,1.0,,,,,,,??3蝝?8/22",11:31????347.9k(蝯)2撠恥頠蕭??11:44鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2,撠恥頠?撠恥頠?,,,,,,,,,,3,,,
2023,8,6,6,19,??1????,348,06:19,,,,,,,,06:30,11,A3,0,0,,1,,,,,,,"??3蝝?8/06,06:19????348k(蝯)撠恥頠?霅瑟?,06:30鈭??,?∩犖?,?∪???靘?5??,,,,,,,1.0,撠恥頠?,,,,,,,,,,,3
2023,1,24,11,46,??1????,348.0,11:46,,,,,,,,11:49,3,A3,0.0,0.0,,1.0,,,,,,,??3蝝?1/24",11:46????348k(蝯靽格迤)2撠恥頠蕭??11:49鈭??,?∩犖?,?蝝?k(靽格迤),靘?5??,,,,,,,2,撠恥頠?撠恥頠?,,,,,,,,,,3,,,
2023,5,5,9,39,??1????,348,09:39,,,,,,,,09:41,2,A3,0,0,,1,,1,,,,,"??3蝝?5/05,09:39????348k(蝯)2撠恥頠蕭??09:41鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2.0,撠恥頠?撠恥頠?,,,,,,,,,,3
2023,3,13,16,36,??1????,348.1,16:36,,,,,,,,16:46,10,A3,0.0,0.0,,,,,,1.0,,,??3蝝?3/13",16:36????348.1k(蝯)撠恥頠?鞎冽?頠蕭??16:46鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2,撠恥頠??嗡?,,,,,,,,,,,3,,
2023,1,4,10,23,??1????,348.2,10:23,,,,,,,,10:41,18,A3,0,0,,1,,,,,,,"??3蝝?1/04,10:23????348.2k(蝯)2撠恥頠蕭??10:41鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2.0,撠恥頠?撠恥頠?,,,,,,,,,,3
2023,4,26,11,5,??1????,348.2,11:05,,,,,,,,11:08,3,A3,0.0,0.0,,,,1.0,,,,,??3蝝?4/26",11:05????348.2k(蝯)?舐?頠?撠疏頠蕭??靽格迤),11:08鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2,?舐?頠?撠疏頠?,,,,,,,,,,3,,
2023,7,25,11,40,??1????,348.2,11:40,,,,,,,,11:46,6,A3,0,0,,1,,,,,,,"??3蝝?7/25,11:40????348.2k(蝯)撠疏頠?撠恥頠蕭??11:46鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2.0,撠恥頠?撠疏頠?,,,,,,,,,,3
2023,4,1,10,9,??1????,348.4,10:09,,,,,,,,10:40,31,A3,0.0,0.0,,1.0,,1.0,,,,,??3蝝?4/01",10:09????348.4k(蝯)6撠恥頠蕭??靽格迤),10:40鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,6,撠恥頠?撠恥頠?撠恥頠?撠恥頠?撠恥頠?撠恥頠?,,,,,,3,,,,,,
2023,10,13,16,40,??1????,348.5,16:40,,,,,,,,17:04,24,A3,0,0,,,,,1,1,,,"??3蝝?0/13,16:40????348.5k(蝯)2撠恥頠?憭扯疏頠蕭??17:04鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,3.0,撠恥頠?撠恥頠?憭扯疏頠?,,,,,,,,,3
2023,6,12,9,8,??1????,348.5,9:08,,,,,,,,9:11,3,A3,0.0,0.0,,1.0,,,,,,,??3蝝?6/12",09:08????348.5k(蝯)2撠恥頠蕭??09:11鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2,撠恥頠?撠恥頠?,,,,,,,,,,3,,,
2023,8,14,12,26,??1????,348.5,12:26,,,,,,,,12:50,24,A3,0,0,,1,,,,,,,"??3蝝?8/14,12:26????348.5k(蝯)2撠恥頠蕭??12:50鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2.0,撠恥頠?撠恥頠?,,,,,,,,,,3
2023,7,12,11,40,??1????,348.5,11:40,,,,,,,,11:48,8,A3,0.0,0.0,,1.0,,,,,,,??3蝝?7/12",11:40????348.5k(蝯)2撠恥頠蕭??11:48鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2,撠恥頠?撠恥頠?,,,,,,,,,,3,,,
2023,7,12,12,31,??1????,348.6,12:31,,,,,,,,13:05,34,A3,0,0,,1,,,,,,,"??3蝝?7/12,12:31????348.6k(蝯)2撠恥頠蕭??13:05鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2.0,撠恥頠?撠恥頠?,,,,,,,,,,3
2023,10,27,13,15,??1????,348.6,13:15,,,,,,,,14:00,45,A3,0.0,0.0,,1.0,,1.0,,,,,??3蝝?0/27",13:15????348.6k(蝯)4撠恥頠蕭??靽格迤),14:00鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,4,撠恥頠?撠恥頠?撠恥頠?撠恥頠?,,,,,,,,3,,,,
2023,8,9,9,8,??1????,348.6,09:08,,,,,,,,09:11,3,A3,0,0,,1,,,,,,,"??3蝝?8/09,09:08????348.6k(靽格迤)(蝯)撠疏頠?撠恥頠蕭??09:11鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2.0,撠恥頠?撠疏頠?,,,,,,,,,,3
2023,1,14,13,49,??1????,348.6,13:49,,,,,,,,14:04,15,A3,0.0,0.0,,1.0,,,,,,,??3蝝?1/14",13:49????348.6k(蝯)2撠恥頠蕭??14:04鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2,撠恥頠?撠恥頠?,,,,,,,,,,3,,,
2023,4,17,9,11,??1????,348.6,09:11,,,,,,,,09:14,3,A3,0,0,,1,,,,,,,"??3蝝?4/17,09:11????348.6k(蝯)2撠恥頠蕭??09:14鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2.0,撠恥頠?撠恥頠?,,,,,,,,,,3
2023,5,10,10,42,??1????,348.6,10:42,,,,,,,,10:55,13,A3,0.0,0.0,,1.0,,,,,,,??3蝝?5/10",10:42????348.6k(蝯靽格迤)3撠恥頠蕭??靽格迤),10:55鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,3,撠恥頠?撠恥頠?撠恥頠?,,,,,,,,,3,,,
2023,8,28,15,42,??1????,348.7,15:42,,,,,,,,16:18,36,A3,0,0,,1,,,,,,,"??3蝝?8/28,15:42????348.7k(蝯)6撠恥頠蕭??16:18鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,6.0,撠恥頠?撠恥頠?撠恥頠?撠恥頠?撠恥頠?撠恥頠?,,,,,,3
2023,4,10,9,56,??1????,348.8,9:56,,,,,,,,10:40,44,A2,0.0,1.0,,1.0,,1.0,,,,,??3蝝?4/10",09:56????348.8k(蝯)撠疏頠?3撠恥頠蕭??10:40鈭??,1鈭箏????蝝?k,靘?5??,,,,,,,4,撠疏頠?撠恥頠?撠恥頠?撠恥頠?,,,,,,,,3,,,,,,
2023,10,18,18,13,??1????,349,18:13,,,,,,,,18:21,8,A3,0,0,,,,,,,,1,"??3蝝?0/18,18:13????撗∪控?亙(蝯)撠疏頠?撠恥頠蕭??18:21鈭??,?∩犖?,?∪???靘?5??,,,,,,,2.0,撠恥頠?撠疏頠?,,,,,,,,,,3
2023,2,28,20,49,??1????,349.1,20:49,,,,,,,,20:56,7,A3,0.0,0.0,,1.0,,,,,,,??3蝝?2/28",20:49????349.1k(蝯)2撠恥頠蕭??20:56鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2,撠恥頠?撠恥頠?,,,,,,,,,,3,,,
2023,2,28,20,49,??1????,349.1,20:49,,,,,,,,20:56,7,A3,0,0,,1,,,,,,,"??3蝝?2/28,20:49????349.1k(蝯)2撠恥頠蕭??20:56鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2.0,撠恥頠?撠恥頠?,,,,,,,,,,3
2023,10,27,12,22,??1????,349.2,12:22,,,,,,,,12:35,13,A3,0.0,0.0,,1.0,,1.0,,,,,??3蝝?0/27",12:22????349.2k(蝯)2撠恥頠蕭??12:35鈭??,?∩犖?,?蝝,靘?5??,,,,,,,2,撠恥頠?撠恥頠?,,,,,,,,,,3,,,
2023,8,12,9,43,??1????,349.2,09:43,,,,,,,,09:59,16,A2,0,2,,1,,,,,,,"??3蝝?8/12,09:43????349.2k(蝯)3撠恥頠蕭??09:59鈭??,2鈭箏????蝝?k,靘?5??,,,,,,,3.0,撠恥頠?撠恥頠?撠恥頠?,,,,,,,,,3
2023,9,19,10,6,??1????,349.4,10:06,,,,,,,,10:08,2,A3,0.0,0.0,,,,,,,,1.0,??3蝝?9/19",10:06????撗∪控?亙(蝯)撠恥頠?撠疏頠蕭??10:08鈭??,?∩犖?,靘?5??,,,,,,,2,撠恥頠?撠疏頠?,,,,,,,,,,3,,,,
2023,3,20,15,21,??1????,349.4,15:21,,,,,,,,15:25,4,A3,0,0,,,,,,,,1,"??3蝝?3/20,15:21????撗∪控?亙(蝯)2撠恥頠蕭??15:25鈭??,?∩犖?,靘?5??,,,,,,,2.0,撠恥頠?撠恥頠?,,,,,,,,,,3
2023,1,26,13,24,??1????,349.4,13:24,,,,,,,,13:32,8,A3,0.0,0.0,,,,,,,,1.0,??3蝝?1/26",13:24????撗∪控?亙(蝯)2撠恥頠蕭??13:32鈭??,?∩犖?,?∪???靘?5??,,,,,,,2,撠恥頠?撠恥頠?,,,,,,,,,,3,,,,
2023,6,16,13,50,??1????,349.4,13:50,,,,,,,,13:55,5,A3,0,0,,,,,,,,1,"??3蝝?6/16,13:50????撗∪控?亙(蝯)2撠恥頠蕭??13:55鈭??,?∩犖?,?∪???靘?5??,,,,,,,2.0,撠恥頠?撠恥頠?,,,,,,,,,,3
2023,1,26,9,6,??1????,349.4,9:06,,,,,,,,9:19,13,A3,0.0,0.0,,,,,,,,1.0,??3蝝?1/26",09:06????撗∪控?亙(蝯)2撠恥頠蕭??09:19鈭??,?∩犖?,?∪???靘?5??,,,,,,,2,撠恥頠?撠恥頠?,,,,,,,,,,3,,,,
2023,7,22,11,15,??1????,349.4,11:15,,,,,,,,11:24,9,A3,0,0,,,,,,,,1,"??3蝝?7/22,11:15????撗∪控?亙(蝯)撠恥頠?憭扯疏頠蕭??11:24鈭??,?∩犖?,靘?5??,,,,,,,2.0,撠恥頠?憭扯疏頠?,,,,,,,,,,3
2023,1,2,18,46,??1????,349.4,18:46,,,,,,,,19:26,40,A3,0.0,0.0,,,,,,,,1.0,??3蝝?1/02",18:46????撗∪控?亙(蝯)2撠恥頠蕭??19:26鈭??,?∩犖?,靘?5??,,,,,,,2,撠恥頠?撠恥頠?,,,,,,,,,,3,,,,
2023,4,19,16,40,??1????,349.4,16:40,,,,,,,,16:48,8,A3,0,0,,,,,,,,1,"??3蝝?4/19,16:40????撗∪控?亙(蝯)2撠恥頠蕭??16:48鈭??,?∩犖?,靘?5??,,,,,,,2.0,撠恥頠?撠恥頠?,,,,,,,,,,3
2023,1,4,11,3,??1????,349.4,11:03,,,,,,,,11:06,3,A3,0.0,0.0,,,,,,,,1.0,??3蝝?1/04",11:03????撗∪控?亙(蝯)2撠恥頠蕭??11:06鈭??,?∩犖?,?∪???靘?5??,,,,,,,2,撠恥頠?撠恥頠?,,,,,,,,,,3,,,,
2023,5,4,8,47,??1????,349.4,08:47,,,,,,,,08:53,6,A3,0,0,,1,,,,,,,"??3蝝?5/04,08:47????349.4k(蝯)2撠恥頠蕭??08:53鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2.0,撠恥頠?撠恥頠?,,,,,,,,,,3
2023,1,17,8,55,??1????,349.4,8:55,,,,,,,,9:04,9,A3,0.0,0.0,,,,,,,,1.0,??3蝝?1/17",08:55????撗∪控?箏(蝯)2撠恥頠蕭??09:04鈭??,?∩犖?,?∪???靘?5??,,,,,,,2,撠恥頠?撠恥頠?,,,,,,,,,,3,,,,
2023,9,21,23,16,??1????,349.4,23:16,,,,,,,,02:38,202,A1,1,4,,,,1,,1,,,"擃撅??1蝝?9/21,23:16????349.4k(蝯)鞎冽?頠?瑽質?(?∪?瘣?+2憭扯疏頠?撠恥頠蕭??02:38鈭??,4鈭箏???1鈭箸香鈭?憭扯疏頠擏?),?∪???靘?5??,,,,,,,5.0,撠恥頠?憭扯疏頠?憭扯疏頠??嗡?,?嗡?,,,,,,,,3
2023,1,1,20,4,??1????,349.4,20:04,,,,,,,,20:29,25,A3,0.0,0.0,,,,,,,,1.0,??3蝝?1/01",20:04????撗∪控?亙(蝯)2撠恥頠蕭??20:29鈭??,?∩犖?,?∪???靘?5??,,,,,,,2,撠恥頠?撠恥頠?,,,,,,,,,,3,,,,
2023,9,30,14,41,??1????,349.4,14:41,,,,,,,,14:42,1,A3,0,0,,,,,,,,1,"??3蝝?9/30,14:41????撗∪控?亙(蝯)2撠恥頠蕭??14:42鈭???∩犖??∪???靘?5??,,,,,,,2.0,撠恥頠?撠恥頠?,,,,,,,,,,3
2023,7,20,13,47,??1????,349.5,13:47,,,,,,,,13:53,6,A3,0.0,0.0,,1.0,,,,,,,??3蝝?7/20",13:47????349.5k(蝯)2撠恥頠蕭??13:53鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2,撠恥頠?撠恥頠?,,,,,,,,,,3,,,
2023,4,16,20,17,??1????,349.5,20:17,,,,,,,,20:38,21,A3,0,0,,1,,,,,,,"??3蝝?4/16,20:17????349.5k(蝯)3撠恥頠蕭??靽格迤),20:38鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2.0,撠恥頠?撠恥頠?,,,,,,,,,,3
2023,9,14,14,14,??1????,349.6,14:14,,,,,,,,14:17,3,A3,0.0,0.0,,,,1.0,,,,,??3蝝?9/14",14:14????349.6k(蝯)?頠?撠恥頠蕭??14:17鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2,撠恥頠??嗡?,,,,,,,,,,,3,,
2023,4,1,10,47,??1????,349.6,10:47,,,,,,,,10:53,6,A3,0,0,,,,1,,,,,"??3蝝?4/01,10:47????349.6k(蝯)2撠恥頠蕭??10:53鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2.0,撠恥頠?撠恥頠?,,,,,,,,,,3
2023,2,18,9,56,??1????,349.7,9:56,,,,,,,,10:22,26,A3,0.0,0.0,,,,,,1.0,,,??3蝝?2/18",09:56????349.7k(蝯)鞎冽?頠?憭扯疏頠蕭??10:22鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2,憭扯疏頠??嗡?,,,,,,,,,,,3,,
2023,2,18,9,56,??1????,349.7,09:56,,,,,,,,10:22,26,A3,0,0,,,,,,1,,,"??3蝝?2/18,09:56????349.7k(蝯)鞎冽?頠?憭扯疏頠蕭??10:22鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2.0,憭扯疏頠??嗡?,,,,,,,,,,,3
2023,2,22,11,19,??1????,349.8,11:19,,,,,,,,11:31,12,A3,0.0,0.0,,1.0,,,,,,,??3蝝?2/22",11:19????349.8k(蝯)2撠恥頠蕭??11:31鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2,撠恥頠?撠恥頠?,,,,,,,,,,3,,,
2023,9,28,13,1,??1????,349.8,13:01,,,,,,,,13:05,4,A3,0,0,,1,,,,,,,"??3蝝?9/28,13:01????349.8k(蝯)2撠恥頠蕭??13:05鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2.0,撠恥頠?撠恥頠?,,,,,,,,,,3
2023,2,22,11,19,??1????,349.8,11:19,,,,,,,,11:31,12,A3,0.0,0.0,,1.0,,,,,,,??3蝝?2/22",11:19????349.8k(蝯)2撠恥頠蕭??11:31鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2,撠恥頠?撠恥頠?,,,,,,,,,,3,,,
2023,7,31,8,16,??1????,350,08:16,,,,,,,,08:24,8,A3,0,0,,1,,,,,,,"??3蝝?7/31,08:16????350k(蝯)撠恥頠?撠疏頠蕭??08:24鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2.0,撠恥頠?撠疏頠?,,,,,,,,,,3
2023,3,13,8,15,??1????,350.0,8:15,,,,,,,,8:25,10,A3,0.0,0.0,,,,,1.0,1.0,,,??3蝝?3/13",08:15????350k(蝯)撠恥頠??頠蕭??08:25鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2,撠恥頠??嗡?,,,,,,,,,,,3,,
2023,6,13,21,17,??1????,350,21:17,,,,,,,,21:26,9,A3,0,0,,,,,,1,,,"??3蝝?6/13,21:17????350k(蝯)撠恥頠?撠疏頠蕭??21:26鈭??,?∩犖?,?∪???靘?5??,,,,,,,2.0,撠恥頠?撠疏頠?,,,,,,,,,,3
2023,6,2,11,37,??1????,350.1,11:37,,,,,,,,12:24,47,A2,0.0,3.0,,1.0,,1.0,,,,,??3蝝?6/02",11:37????350.1k(蝯)5撠恥頠蕭??12:24鈭??,3鈭箏????蝝?k,靘?5??,,,,,,,5,撠恥頠?撠恥頠?撠恥頠?撠恥頠?撠恥頠?,,,,,,,3,,,,,,,
2023,2,24,19,23,??1????,350.2,19:23,,,,,,,,19:38,15,A3,0,0,,1,,,,,,,"??3蝝?2/24,19:23????350.2k(蝯)2撠恥頠蕭??19:38鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2.0,撠恥頠?撠恥頠?,,,,,,,,,,3
2023,4,26,8,57,??1????,350.2,8:57,,,,,,,,9:09,12,A3,0.0,0.0,,1.0,,,,,,,??3蝝?4/26",08:57????350.2k(蝯)2撠恥頠蕭??09:09鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2,撠恥頠?撠恥頠?,,,,,,,,,,3,,,
2023,2,24,19,23,??1????,350.2,19:23,,,,,,,,19:38,15,A3,0,0,,1,,,,,,,"??3蝝?2/24,19:23????350.2k(蝯)2撠恥頠蕭??19:38鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2.0,撠恥頠?撠恥頠?,,,,,,,,,,3
2023,3,22,7,55,??1????,350.2,7:55,,,,,,,,8:00,5,A3,0.0,0.0,,1.0,,,,,,,??3蝝?3/22",07:55????350.2k(蝯)2撠恥頠?憭扯疏頠蕭??靽格迤),08:00鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,3,撠恥頠?撠恥頠?憭扯疏頠?,,,,,,,,,3,,,
2023,7,7,12,27,??1????,350.2,12:27,,,,,,,,12:56,29,A3,0,0,,1,,,,,,,"??3蝝?7/07,12:27????350.2k(蝯靽格迤)5撠恥頠?靽格迤)餈賣?,12:56鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,5.0,撠恥頠?撠恥頠?撠恥頠?撠恥頠?撠恥頠?,,,,,,,3
2023,4,21,13,41,??1????,350.2,13:41,,,,,,,,13:54,13,A3,0.0,0.0,,1.0,,,,,,,??3蝝?4/21",13:41????350.2k(蝯)2撠恥頠蕭??13:54鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2,撠恥頠?撠恥頠?,,,,,,,,,,3,,,
2023,9,14,13,40,??1????,350.3,13:40,,,,,,,,14:06,26,A3,0,0,,1,,,,,,,"??3蝝?9/14,13:40????350.3k(蝯)2撠恥頠?撠疏頠蕭??14:06鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,3.0,撠恥頠?撠恥頠?撠疏頠?,,,,,,,,,3
2023,6,17,13,32,??1????,350.3,13:32,,,,,,,,13:37,5,A3,0.0,0.0,,1.0,,,,,,,??3蝝?6/17",13:32????350.3k(蝯)2撠恥頠蕭??13:37鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2,撠恥頠?撠恥頠?,,,,,,,,,,3,,,
2023,3,13,8,9,??1????,350.3,08:09,,,,,,,,08:14,5,A3,0,0,,1,,,,,,,"??3蝝?3/13,08:09????350.3k(蝯)撠恥頠?撠疏頠蕭??08:14鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2.0,撠恥頠?撠疏頠?,,,,,,,,,,3
2023,6,13,17,13,??1????,350.3,17:13,,,,,,,,17:21,8,A3,0.0,0.0,,1.0,,,,,,,??3蝝?6/13",17:13????350.3k(蝯)撠恥頠?撠疏頠蕭??靽格迤),17:21鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2,撠恥頠?撠疏頠?,,,,,,,,,,3,,
2023,4,3,19,9,??1????,350.3,19:09,,,,,,,,19:11,2,A3,0,0,,,,,,,1,,"??3蝝?4/03,19:09????350.3k(蝯)撠恥頠?憭扯疏頠蕭??19:11鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2.0,撠恥頠?憭扯疏頠?,,,,,,,,,,3
2023,2,8,11,30,??1????,350.4,11:30,,,,,,,,11:34,4,A3,0.0,0.0,,,,,,1.0,,,??3蝝?2/08",11:30????350.4k(蝯)撠疏頠?憌潭?頠蕭??11:34鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2,撠疏頠??嗡?,,,,,,,,,,,3,,
2023,2,21,18,18,??1????,350.4,18:18,,,,,,,,18:31,13,A3,0,0,,,,1,,1,,,"??3蝝?2/21,18:18????350.4k(蝯)?頠?2撠恥頠蕭??靽格迤),18:31鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,3.0,?嗡?,撠恥頠?撠恥頠?,,,,,,,,,3
2023,2,21,18,18,??1????,350.4,18:18,,,,,,,,18:31,13,A3,0.0,0.0,,,,1.0,,1.0,,,??3蝝?2/21",18:18????350.4k(蝯)?頠?2撠恥頠蕭??靽格迤),18:31鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,3,?嗡?,撠恥頠?撠恥頠?,,,,,,,,,3,,
2023,2,8,11,30,??1????,350.4,11:30,,,,,,,,11:34,4,A3,0,0,,,,,,1,,,"??3蝝?2/08,11:30????350.4k(蝯)撠疏頠?憌潭?頠蕭??11:34鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2.0,撠疏頠??嗡?,,,,,,,,,,,3
2023,9,8,20,43,??1????,350.4,20:43,,,,,,,,20:49,6,A3,0.0,0.0,,,,,,,1.0,,??3蝝?9/08",20:43????350.4k(蝯)2撠恥頠蕭??20:49鈭??,?∩犖?,?∪???靘?5??,,,,,,,2,撠恥頠?撠恥頠?,,,,,,,,,,3,,,,
2023,4,16,15,2,??1????,350.4,15:02,,,,,,,,15:04,2,A3,0,0,,1,,,,,,,"??3蝝?4/16,15:02????350.4k(蝯)2撠恥頠蕭??15:04鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2.0,撠恥頠?撠恥頠?,,,,,,,,,,3
2023,7,10,8,30,??1????,350.4,8:30,,,,,,,,8:50,20,A3,0.0,0.0,,1.0,,,,,,,??3蝝?7/10",08:30????350.4k(蝯)撠疏頠?2撠恥頠?靽格迤)餈賣?,08:50鈭???∩犖??蝝?k,靘?5??,,,,,,,3,撠恥頠?撠疏頠?撠恥頠?,,,,,,,,,3,,,,,
2023,8,25,9,3,??1????,350.4,09:03,,,,,,,,09:17,14,A3,0,0,,1,,,,1,,,"??3蝝?8/25,09:03????350.4k(蝯)2撠恥頠?瑽質?餈賣?,09:17鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,3.0,撠恥頠?撠恥頠??嗡?,,,,,,,,,,3
2023,7,18,14,24,??1????,350.4,14:24,,,,,,,,14:35,11,A3,0.0,0.0,,1.0,,,,,,,??3蝝?7/18",14:24????350.4k(蝯)2撠恥頠?靽格迤)+撠疏頠蕭??14:35鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,3,撠恥頠?撠恥頠?撠疏頠?,,,,,,,,,3,,,,
2023,3,16,16,50,??1????,350.5,16:50,,,,,,,,16:55,5,A3,0,0,,1,,,,,,,"??3蝝?3/16,16:50????350.5k(蝯)2撠恥頠蕭??16:55鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2.0,撠恥頠?撠恥頠?,,,,,,,,,,3
2023,3,4,16,39,??1????,350.7,16:39,,,,,,,,17:02,23,A2,0.0,1.0,,,,,,1.0,1.0,,??3蝝?3/04",16:39????350.7k(蝯)撠恥頠?鞎冽?頠蕭??17:02鈭??,1鈭箏????蝝?k,靘?5??,,,,,,,2,撠恥頠??嗡?,,,,,,,,,,,3,,,
2023,1,4,17,48,??1????,351,17:48,,,,,,,,18:11,23,A2,0,1,,1,,,,,,,"??3蝝?1/04,17:48????351k(蝯)3撠恥頠?靽格迤)餈賣?,18:11鈭??,1鈭箏????蝝?k,靘?5??,,,,,,,3.0,撠恥頠?撠恥頠?撠恥頠?,,,,,,,,,3
2023,8,19,13,42,??1????,351.0,13:42,,,,,,,,13:49,7,A3,0.0,0.0,,,,,,,1.0,,??3蝝?8/19",13:42????351k(蝯)2撠恥頠蕭??13:49鈭??,?∩犖?,?蝝?k,靘?5??,,,,,,,2,撠恥頠?撠恥頠?,,,,,,,,,,3,,,
